question,answer,type
Where is the eighth level?,The Museum 'Future Nur-Sultan' is located on the eighth level.,1
What is the location of the sphere's base?,The base of the sphere has an area of 5000 square meters.,1
What is the center of the sphere?,The base of the sphere has an area of 5000 square meters.,1
What is the base of the sphere?,The base of the sphere has an area of 5000 square meters.,1
Where is the base of the sphere?,The base of the sphere has an area of 5000 square meters.,1
What is the location of the base of the sphere?,The base of the sphere has an area of 5000 square meters.,1
What is the area of the sphere?,The base of the sphere has an area of 5000 square meters.,1
What area is the base of the sphere?,The base of the sphere has an area of 5000 square meters.,1
What is the area of the sphere's base?,The base of the sphere has an area of 5000 square meters.,1
What is the location of the sphere?,The base of the sphere has an area of 5000 square meters.,1
The area of the sphere's base is not known.,The base of the sphere has an area of 5000 square meters.,1
The national pavilion occupies an area.,The national pavilion occupies a total of 500 meters.,1
The national pavilion occupies a lot of area.,The national pavilion occupies a total of 500 meters.,1
How much space does the national pavilion occupy?,The national pavilion occupies a total of 500 meters.,1
The national pavilion occupies a certain amount of area.,The national pavilion occupies a total of 500 meters.,1
How much space does the national pavilion take up?,The national pavilion occupies a total of 500 meters.,1
The national pavilion has an area.,The national pavilion occupies a total of 500 meters.,1
The national pavilion occupies a lot.,The national pavilion occupies a total of 500 meters.,1
How much of the national pavilion is occupied?,The national pavilion occupies a total of 500 meters.,1
The national pavilion occupies a lot of space.,The national pavilion occupies a total of 500 meters.,1
How much of the national pavilion is there?,The national pavilion occupies a total of 500 meters.,1
The national pavilion has two zones.,The two zones are 'acquaintance with Kazakhstan' and 'Creative energy'.,1
What are the two areas of the national pavilion?,The two zones are 'acquaintance with Kazakhstan' and 'Creative energy'.,1
There are two zones of the national pavilion.,The two zones are 'acquaintance with Kazakhstan' and 'Creative energy'.,1
What are the two different areas of the national pavilion?,The two zones are 'acquaintance with Kazakhstan' and 'Creative energy'.,1
What are the areas of the national pavilion?,The two zones are 'acquaintance with Kazakhstan' and 'Creative energy'.,1
There are two zones in the national pavilion.,The two zones are 'acquaintance with Kazakhstan' and 'Creative energy'.,1
The national pavilion has two different zones.,The two zones are 'acquaintance with Kazakhstan' and 'Creative energy'.,1
The national pavilion has two areas.,The two zones are 'acquaintance with Kazakhstan' and 'Creative energy'.,1
What are the two areas of the pavilion?,The two zones are 'acquaintance with Kazakhstan' and 'Creative energy'.,1
The national pavilion contains two zones.,The two zones are 'acquaintance with Kazakhstan' and 'Creative energy'.,1
There are some projects in the Museum of future energy.,The Museum of future energy presents projects of scientists of Kazakhstan and startup projects of young specialists in the field of 'green' energy sources.,1
What types of projects are in the Museum of future energy?,The Museum of future energy presents projects of scientists of Kazakhstan and startup projects of young specialists in the field of 'green' energy sources.,1
What are the projects in the Museum of future energy?,The Museum of future energy presents projects of scientists of Kazakhstan and startup projects of young specialists in the field of 'green' energy sources.,1
The Museum of future energy has a lot of projects.,The Museum of future energy presents projects of scientists of Kazakhstan and startup projects of young specialists in the field of 'green' energy sources.,1
The Museum of future energy has projects on display.,The Museum of future energy presents projects of scientists of Kazakhstan and startup projects of young specialists in the field of 'green' energy sources.,1
The Museum of future energy has projects.,The Museum of future energy presents projects of scientists of Kazakhstan and startup projects of young specialists in the field of 'green' energy sources.,1
The Museum of future energy has projects that are related to energy.,The Museum of future energy presents projects of scientists of Kazakhstan and startup projects of young specialists in the field of 'green' energy sources.,1
The Museum of future energy has some projects.,The Museum of future energy presents projects of scientists of Kazakhstan and startup projects of young specialists in the field of 'green' energy sources.,1
The Museum of future energy has some interesting projects.,The Museum of future energy presents projects of scientists of Kazakhstan and startup projects of young specialists in the field of 'green' energy sources.,1
"In the Museum of future energy, what kind of projects are there?",The Museum of future energy presents projects of scientists of Kazakhstan and startup projects of young specialists in the field of 'green' energy sources.,1
What has been done to protect the heritage?,A lot of work has been done to preserve the EXPO heritage and promote the ideas of 'future Energy'.,1
What has been done to preserve the heritage?,A lot of work has been done to preserve the EXPO heritage and promote the ideas of 'future Energy'.,1
What have been done to preserve the heritage?,A lot of work has been done to preserve the EXPO heritage and promote the ideas of 'future Energy'.,1
What has been done to keep the heritage alive?,A lot of work has been done to preserve the EXPO heritage and promote the ideas of 'future Energy'.,1
What have been done to protect the heritage?,A lot of work has been done to preserve the EXPO heritage and promote the ideas of 'future Energy'.,1
What has been done to protect the heritage of the expo?,A lot of work has been done to preserve the EXPO heritage and promote the ideas of 'future Energy'.,1
What has been done to protect the heritage of the exposition?,A lot of work has been done to preserve the EXPO heritage and promote the ideas of 'future Energy'.,1
